CompanyName,JobTitle,DatePosted,JobCategory
Selftreat,Software Sales Representative,2023-09-01,Sales/Retail
Human Quality,Lead Product Manager,2023-09-01,IT/Software Development
Itechs,Cyber Security Engineer,2023-09-01,IT/Software Development
Itechs,Cyber Security Engineer,2023-09-01,Engineering - Telecom/Technology
Human Quality,Senior Software Quality Engineer,2023-09-01,IT/Software Development
Human Quality,Senior Software Quality Engineer,2023-09-01,Quality
Human Quality,UX Lead,2023-09-01,IT/Software Development
Aman Holding,Network & Security Engineer,2023-09-01,IT/Software Development
VFS Global Egypt,IT Executive,2023-09-01,Installation/Maintenance/Repair
VFS Global Egypt,IT Executive,2023-09-01,IT/Software Development
VFS Global Egypt,IT Deputy Manager - Alexandria,2023-09-01,Installation/Maintenance/Repair
VFS Global Egypt,IT Deputy Manager - Alexandria,2023-09-01,IT/Software Development
VFS Global Egypt,IT Deputy Manager - Alexandria,2023-09-01,Engineering - Telecom/Technology
National Technology,Odoo Developer,2023-09-01,Installation/Maintenance/Repair
National Technology,Odoo Developer,2023-09-01,IT/Software Development
National Technology,Odoo Developer,2023-09-01,Engineering - Telecom/Technology
Staron Egypt,Software Developer ( Full-Stack Programming ),2023-09-01,Creative/Design/Art
Staron Egypt,Software Developer ( Full-Stack Programming ),2023-09-01,IT/Software Development
Egabi FSI,Business Analyst,2023-09-01,IT/Software Development
Egabi FSI,Business Analyst,2023-09-01,Analyst/Research
Egabi FSI,Business Analyst,2023-09-01,Engineering - Telecom/Technology
Amasi,Business Analyst,2023-09-01,IT/Software Development
Amasi,Business Analyst,2023-09-01,Analyst/Research
IT Cores,Infrastructure Sales Account Manager,2023-09-01,Customer Service/Support
IT Cores,Infrastructure Sales Account Manager,2023-09-01,IT/Software Development
IT Cores,Infrastructure Sales Account Manager,2023-09-01,Sales/Retail
ZE LOGIC,Senior Front End Developer,2023-09-01,IT/Software Development
Yespays,Experienced Front end Developer (React Js & React native),2023-09-01,Creative/Design/Art
Yespays,Experienced Front end Developer (React Js & React native),2023-09-01,IT/Software Development
Yespays,Experienced Front end Developer (React Js & React native),2023-09-01,Engineering - Telecom/Technology
Perfect Presentation,Frontend Developer,2023-09-01,IT/Software Development
Brilliant Engineering,Business Development Engineer,2023-09-01,Business Development
Brilliant Engineering,Business Development Engineer,2023-09-01,IT/Software Development
Brilliant Engineering,Business Development Engineer,2023-09-01,Sales/Retail
El Teriak Industrial Group,"B2B Sales - Engineering products, Air Conditioning, Condensing Unit",2023-09-01,Business Development
El Teriak Industrial Group,"B2B Sales - Engineering products, Air Conditioning, Condensing Unit",2023-09-01,Sales/Retail
El Teriak Industrial Group,"B2B Sales - Engineering products, Air Conditioning, Condensing Unit",2023-09-01,Engineering - Mechanical/Electrical
Centione,senior outsystems developer,2023-09-01,Business Development
Centione,senior outsystems developer,2023-09-01,IT/Software Development
FlairsTech,Xamarin Developer,2023-09-01,IT/Software Development
National Technology,Odoo Implementer,2023-09-01,Accounting/Finance
National Technology,Odoo Implementer,2023-09-01,IT/Software Development
National Technology,Odoo Implementer,2023-09-01,Engineering - Telecom/Technology
Amasi,Senior UI/UX Designer,2023-09-01,Creative/Design/Art
Amasi,Senior UI/UX Designer,2023-09-01,IT/Software Development
UMX Studio,Data Engineer,2023-09-01,IT/Software Development
ESLSCA University,"Specialist , IT Support",2023-09-01,IT/Software Development
International Advanced ,Senior Ruby on Rails,2023-09-01,IT/Software Development
International Advanced ,Senior Ruby on Rails,2023-09-01,Engineering - Telecom/Technology
Dolf,Quality control,2023-09-01,IT/Software Development
Dolf,Quality control,2023-09-01,Quality
Bevatel,Senior Ruby Developer,2023-09-01,Business Development
Bevatel,Senior Ruby Developer,2023-09-01,IT/Software Development
Bevatel,Senior Ruby Developer,2023-09-01,Engineering - Telecom/Technology
Bevatel,Sales Specialist (Digital Marketing and Software Solutions),2023-09-01,IT/Software Development
Bevatel,Sales Specialist (Digital Marketing and Software Solutions),2023-09-01,Sales/Retail
Safa Soft,System Administrator/DevOps Engineer,2023-09-01,IT/Software Development
Safa Soft,System Administrator/DevOps Engineer,2023-09-01,Engineering - Telecom/Technology
Ebla,Java Developer - Back End,2023-09-01,IT/Software Development
Ebla,Java Developer - Back End,2023-09-01,Engineering - Telecom/Technology
PyramidBITS,B2B Sales Executive,2023-09-01,Business Development
PyramidBITS,B2B Sales Executive,2023-09-01,Sales/Retail
webSTDY,Technical Lead Full Stack,2023-09-01,IT/Software Development
webSTDY,Technical Lead Full Stack,2023-09-01,Operations/Management
webSTDY,Technical Lead Full Stack,2023-09-01,Engineering - Telecom/Technology
webSTDY,Software Tester,2023-09-01,IT/Software Development
webSTDY,Software Tester,2023-09-01,Quality
webSTDY,Software Tester,2023-09-01,Engineering - Telecom/Technology
webSTDY,Senior PHP / Laravel Developer,2023-09-01,IT/Software Development
webSTDY,Senior PHP / Laravel Developer,2023-09-01,Engineering - Telecom/Technology
ZINAD IT,Project Manager,2023-09-01,IT/Software Development
ZINAD IT,Project Manager,2023-09-01,Project/Program Management
Ditech Egypt,Senior Full Stack Developer 23012,2023-09-01,IT/Software Development
Ditech Egypt,Senior Full Stack Developer 23012,2023-09-01,Engineering - Telecom/Technology
Ditech Egypt,Application Support Engineer23013,2023-09-01,IT/Software Development
Seoudi Supermarket,Senior Back-end Developer (Magento),2023-09-01,IT/Software Development
Seoudi Supermarket,Senior Back-end Developer (Magento),2023-09-01,Engineering - Telecom/Technology
Lumin,Solution Architect - Part Time,2023-09-01,IT/Software Development
Lumin,Solution Architect - Part Time,2023-09-01,Engineering - Telecom/Technology
egabi solutions,Sr .Net Developer,2023-09-01,IT/Software Development
egabi solutions,Sr .Net Developer,2023-09-01,Engineering - Telecom/Technology
egabi solutions,QA Engineer,2023-09-01,IT/Software Development
egabi solutions,QA Engineer,2023-09-01,Quality
egabi solutions,QA Engineer,2023-09-01,Engineering - Telecom/Technology
RDI,Unity Developer -Part Time,2023-09-01,Creative/Design/Art
RDI,Unity Developer -Part Time,2023-09-01,IT/Software Development
RDI,Unity Developer -Part Time,2023-09-01,Engineering - Telecom/Technology
RDI,Senior Python / Django Developer -Part Time,2023-09-01,IT/Software Development
RDI,Senior Python / Django Developer -Part Time,2023-09-01,Engineering - Telecom/Technology
Ejada ,Oracle Fusion Technical Consultant,2023-09-01,IT/Software Development
Al Soug-Cashi,IT Specialist,2023-09-01,Installation/Maintenance/Repair
Al Soug-Cashi,IT Specialist,2023-09-01,IT/Software Development
Al Soug-Cashi,IT Specialist,2023-09-01,Engineering - Telecom/Technology
Rowaad,Android Developer,2023-09-01,IT/Software Development
Rowaad,Android Developer,2023-09-01,Engineering - Telecom/Technology
ZINAD IT,Pre Sales Engineer,2023-09-01,IT/Software Development
ZINAD IT,Pre Sales Engineer,2023-09-01,Engineering - Telecom/Technology
Advansys for Trading & Contracting,IT Specialist,2023-09-01,IT/Software Development
URANIUM,Senior Frontend Developer,2023-09-01,IT/Software Development
URANIUM,Senior Frontend Developer,2023-09-01,Engineering - Telecom/Technology
Dreem Mashreq Foods ,Microsoft SharePoint and Power Platform Development Lead (One Year Contract),2023-09-01,IT/Software Development
Be Group,Digital Sales Executive,2023-09-01,IT/Software Development
Be Group,Digital Sales Executive,2023-09-01,Marketing/PR/Advertising
Be Group,Digital Sales Executive,2023-09-01,Sales/Retail
Smartverse,Service Advisor,2023-09-01,Customer Service/Support
Smartverse,Service Advisor,2023-09-01,Sales/Retail
Smartverse,Service Advisor,2023-09-01,Engineering - Mechanical/Electrical
ITS ,Service Desk Engineer,2023-09-01,Installation/Maintenance/Repair
ITS ,Service Desk Engineer,2023-09-01,IT/Software Development
ITS ,Service Desk Engineer,2023-09-01,Engineering - Telecom/Technology
ITS ,Quality Assurance Specialist,2023-09-01,IT/Software Development
ITS ,Quality Assurance Specialist,2023-09-01,Quality
ITS ,Quality Assurance Specialist,2023-09-01,Engineering - Telecom/Technology
FlexFilms Egypt,IT Help Desk Coordinator,2023-09-01,Installation/Maintenance/Repair
FlexFilms Egypt,IT Help Desk Coordinator,2023-09-01,IT/Software Development
Arabic Localizer,Software Analyst/Tester (Fresh) - Alexandria,2023-09-01,IT/Software Development
Arabic Localizer,Software Analyst/Tester (Fresh) - Alexandria,2023-09-01,Quality
Arabic Localizer,Software Analyst/Tester (Fresh) - Alexandria,2023-09-01,Analyst/Research
Micro Engineering,Data Labeler,2023-09-01,R&D/Science
Micro Engineering,Data Labeler,2023-09-01,IT/Software Development
SSC Egypt,Middleware Developer,2023-09-01,IT/Software Development
SSC Egypt,Middleware Developer,2023-09-01,Engineering - Telecom/Technology
Techno Management,Software Quality Assurance Specialist,2023-09-01,IT/Software Development
Techno Management,Software Quality Assurance Specialist,2023-09-01,Quality
شركة توصيل الخليجية للتجارة,Mid-level Backend Developer (Laravel),2023-09-01,IT/Software Development
شركة توصيل الخليجية للتجارة,Mid-level Backend Developer (Laravel),2023-09-01,Engineering - Telecom/Technology
Software House Solution ,Implementation Consultant,2023-09-01,Accounting/Finance
Software House Solution ,Implementation Consultant,2023-09-01,IT/Software Development
Software House Solution ,Implementation Consultant,2023-09-01,Engineering - Telecom/Technology
Tamayouz Development and Training Company,Platform Engineer Manager,2023-09-01,IT/Software Development
Arabia for Information Technology,Senior PHP Web Developer,2023-09-01,IT/Software Development
Arabia for Information Technology,Senior PHP Web Developer,2023-09-01,Engineering - Telecom/Technology
FinBi Finance & Banking Consultants International,HR & Admin Manager,2023-09-01,Administration
FinBi Finance & Banking Consultants International,HR & Admin Manager,2023-09-01,Human Resources
Solutions,Graphic Designer,2023-09-01,Creative/Design/Art
Solutions,Graphic Designer,2023-09-01,IT/Software Development
Cepack,Technical Support Specialist,2023-09-01,Customer Service/Support
Cepack,Technical Support Specialist,2023-09-01,IT/Software Development
Anspire Agency,Backend Engineer - NodeJS,2023-09-01,Installation/Maintenance/Repair
Anspire Agency,Backend Engineer - NodeJS,2023-09-01,IT/Software Development
Anspire Agency,Backend Engineer - NodeJS,2023-09-01,Engineering - Telecom/Technology
Dawi Clinics,IT Project Manager,2023-09-01,IT/Software Development
Dawi Clinics,IT Project Manager,2023-09-01,Project/Program Management
Dawi Clinics,IT Project Manager,2023-09-01,Engineering - Telecom/Technology
Dawi Clinics,IT Help Desk Specialist,2023-09-01,IT/Software Development
Hanimex,Ecommerce Coordinator,2023-09-01,IT/Software Development
Hanimex,Ecommerce Coordinator,2023-09-01,Marketing/PR/Advertising
Hanimex,Ecommerce Coordinator,2023-09-01,Project/Program Management
Al Ahly Momkn for e-payment,Senior .Net Developer,2023-09-01,IT/Software Development
Al Ahly Momkn for e-payment,Senior .Net Developer,2023-09-01,Engineering - Telecom/Technology
LINK Development,Senior Sitecore Developer,2023-09-01,IT/Software Development
LINK Development,Senior Sitecore Developer,2023-09-01,Engineering - Telecom/Technology
Digital Hub,Full Stack Developer,2023-09-01,IT/Software Development
Al Ahly Momkn for e-payment,Product Manager,2023-09-01,IT/Software Development
Al Ahly Momkn for e-payment,Product Manager,2023-09-01,Engineering - Telecom/Technology
Millensys,Senior Technical Support Engineer L2 (Francophone Area),2023-09-01,Customer Service/Support
Millensys,Senior Technical Support Engineer L2 (Francophone Area),2023-09-01,IT/Software Development
Millensys,Senior Technical Support Engineer L2 (Francophone Area),2023-09-01,Engineering - Telecom/Technology
Elsewedy industries,Oracle ERP Financial Consultant,2023-09-01,Accounting/Finance
Elsewedy industries,Oracle ERP Financial Consultant,2023-09-01,IT/Software Development
Elsewedy industries,Oracle ERP Financial Consultant,2023-09-01,Engineering - Telecom/Technology
ITS ,Senior .Net Full Stack Developer,2023-09-01,IT/Software Development
ITS ,Senior .Net Full Stack Developer,2023-09-01,Engineering - Telecom/Technology
Extend | The Ad Network,"ERP Consultant ""Odoo"" Techno - Functional",2023-09-01,IT/Software Development
Extend | The Ad Network,"ERP Consultant ""Odoo"" Techno - Functional",2023-09-01,Engineering - Telecom/Technology
Netaq for E-Solutions,Senior Android Developer,2023-09-01,IT/Software Development
Netaq for E-Solutions,Senior IOS Developer,2023-09-01,IT/Software Development
HandleT,Flutter developer,2023-09-01,IT/Software Development
Interactive Limited/Carma Group,Senior Full Stack Developer (Java & Vue JS),2023-09-01,IT/Software Development
Firoz Group,IT Help Desk Specialist,2023-09-01,IT/Software Development
Hayati SRL,PHP Developer,2023-09-01,IT/Software Development
Bydotpy,Software Tester,2023-09-01,IT/Software Development
Bydotpy,Software Tester,2023-09-01,Quality
Bydotpy,Software Tester,2023-09-01,Engineering - Telecom/Technology
Netaq for E-Solutions,Senior .NET Developer with Umbraco Experience,2023-09-01,IT/Software Development
maxtron,IT Assistant,2023-09-01,IT/Software Development
Elite Technology Based,Presales Engineer IT,2023-09-01,IT/Software Development
Elite Technology Based,Presales Engineer IT,2023-09-01,Sales/Retail
Elite Technology Based,Presales Engineer IT,2023-09-01,Engineering - Telecom/Technology
Etisal EG,Senior Application Support Engineer,2023-09-01,Installation/Maintenance/Repair
